A,label
17.17,stress
14.59,stress
11.26,stress
6.92,stress
1.57,stress
11.03,stress
25.31,stress
37.29,stress
46.12,stress
51.58,stress
53.99,stress
53.99,stress
52.18,stress
49.02,stress
44.79,stress
39.77,stress
34.32,stress
28.91,stress
24.01,stress
19.96,stress
16.93,stress
14.85,stress
13.5,stress
12.55,stress
11.6,stress
10.31,stress
8.45,stress
6.01,stress
3.22,stress
3.49,stress
7.38,stress
11.53,stress
15.52,stress
18.97,stress
21.64,stress
23.5,stress
24.66,stress
25.33,stress
25.62,stress
25.49,stress
24.63,stress
22.44,stress
18.11,stress
10.94,stress
0.68,stress
3.23,stress
9.18,stress
15.42,stress
22.75,stress
31.19,stress
39.84,stress
47.32,stress
52.35,stress
54.18,stress
52.74,stress
48.46,stress
42.03,stress
34.04,stress
24.99,stress
15.35,stress
5.63,stress
1.59,stress
2.56,stress
2.32,stress
1.6,stress
1.1,stress
1.19,stress
1.82,stress
2.66,stress
3.34,stress
3.63,stress
3.51,stress
3.12,stress
2.62,stress
2.08,stress
1.56,stress
1.08,stress
0.73,stress
0.69,stress
1.12,stress
2.06,stress
3.42,stress
4.96,stress
6.34,stress
7.24,stress
7.41,stress
6.76,stress
5.36,stress
3.45,stress
1.38,stress
8.54,stress
14.76,stress
18.39,stress
19.71,stress
19.39,stress
18.05,stress
16.11,stress
13.84,stress
11.52,stress
9.52,stress
8.27,stress
7.96,stress
8.5,stress
9.37,stress
9.87,stress
9.36,stress
7.56,stress
4.63,stress
1.1,stress
2.86,stress
9.82,stress
15.75,stress
19.87,stress
21.88,stress
22.05,stress
20.91,stress
19.07,stress
16.93,stress
14.72,stress
12.56,stress
10.63,stress
9.19,stress
8.46,stress
8.46,stress
8.87,stress
9.09,stress
8.51,stress
6.75,stress
3.88,stress
3.13,stress
9.86,stress
15.12,stress
18.47,stress
19.84,stress
19.53,stress
17.95,stress
15.54,stress
12.61,stress
9.45,stress
6.33,stress
3.57,stress
1.47,stress
4.96,stress
13.18,stress
20.09,stress
24.65,stress
26.64,stress
26.52,stress
25.12,stress
23.12,stress
20.87,stress
18.36,stress
15.55,stress
12.54,stress
9.64,stress
7.19,stress
5.38,stress
4.12,stress
3.16,stress
2.24,stress
1.23,stress
1.27,stress
9.69,stress
16.38,stress
20.7,stress
22.74,stress
23.02,stress
22.21,stress
20.75,stress
18.85,stress
16.61,stress
14.16,stress
11.79,stress
9.85,stress
8.58,stress
7.98,stress
7.69,stress
7.27,stress
6.37,stress
4.95,stress
3.31,stress
1.92,stress
1.12,stress
0.92,stress
0.97,stress
0.71,stress
6.93,stress
15.17,stress
21.19,stress
24.74,stress
26.15,stress
25.99,stress
24.79,stress
22.91,stress
20.56,stress
