A,label
-15.6,normal
-7.64,normal
-0.26,normal
-2.01,normal
-4.23,normal
-6.45,normal
-8.28,normal
-9.61,normal
-10.63,normal
-11.67,normal
-13.09,normal
-15.09,normal
-17.76,normal
-20.91,normal
-24.08,normal
-26.44,normal
-27.03,normal
-24.96,normal
-19.85,normal
-12.04,normal
-2.61,normal
0.44,normal
-0.49,normal
-1.98,normal
-3.88,normal
-5.9,normal
-7.73,normal
-9.19,normal
-10.28,normal
-11.13,normal
-11.98,normal
-13.08,normal
-14.63,normal
-16.82,normal
-19.76,normal
-23.33,normal
-27.06,normal
-30.01,normal
-30.92,normal
-28.69,normal
-22.86,normal
-13.98,normal
-3.58,normal
0.21,normal
-3.1,normal
-6.24,normal
-8.68,normal
-10.21,normal
-11.03,normal
-11.68,normal
-12.76,normal
-14.7,normal
-17.61,normal
-21.26,normal
-25.07,normal
-28.2,normal
-29.57,normal
-28.16,normal
-23.38,normal
-15.39,normal
-5.25,normal
-1.19,normal
-2.82,normal
-4.26,normal
-5.45,normal
-6.52,normal
-7.58,normal
-8.7,normal
-9.82,normal
-10.79,normal
-11.49,normal
-11.87,normal
-12.02,normal
-12.16,normal
-12.57,normal
-13.48,normal
-15.0,normal
-17.06,normal
-19.31,normal
-21.09,normal
-21.49,normal
-19.6,normal
-14.8,normal
-7.15,normal
0.23,normal
-0.26,normal
-0.65,normal
-1.06,normal
-1.66,normal
-2.51,normal
-3.61,normal
-4.78,normal
-5.79,normal
-6.46,normal
-6.73,normal
-6.72,normal
-6.66,normal
-6.77,normal
-7.11,normal
-7.62,normal
-8.11,normal
-8.45,normal
-8.58,normal
-8.54,normal
-8.42,normal
-8.33,normal
-8.37,normal
-8.62,normal
-9.13,normal
-9.83,normal
-10.6,normal
-11.27,normal
-11.7,normal
-11.87,normal
-11.85,normal
-11.79,normal
-11.87,normal
-12.22,normal
-12.9,normal
-13.9,normal
-15.11,normal
-16.33,normal
-17.2,normal
-17.27,normal
-16.05,normal
-13.15,normal
-8.51,normal
-2.42,normal
0.04,normal
-0.33,normal
-0.65,normal
-0.96,normal
-1.21,normal
-1.3,normal
-1.13,normal
-0.71,normal
-0.14,normal
0.33,normal
0.44,normal
0.02,normal
-0.92,normal
-2.16,normal
-3.32,normal
-4.09,normal
-4.34,normal
-4.16,normal
-3.85,normal
-3.7,normal
-3.87,normal
-4.33,normal
-4.96,normal
-5.65,normal
-6.33,normal
-7.02,normal
-7.71,normal
-8.4,normal
-9.07,normal
-9.75,normal
-10.53,normal
-11.46,normal
-12.42,normal
-13.08,normal
-12.94,normal
-11.52,normal
-8.57,normal
-4.3,normal
-0.16,normal
-1.03,normal
-1.99,normal
-3.04,normal
-4.17,normal
-5.32,normal
-6.4,normal
-7.27,normal
-7.77,normal
-7.88,normal
-7.68,normal
-7.41,normal
-7.38,normal
-7.84,normal
-8.92,normal
-10.44,normal
-12.01,normal
-13.13,normal
-13.25,normal
-12.0,normal
-9.24,normal
-5.05,normal
0.29,normal
0.08,normal
-0.95,normal
-1.39,normal
-1.34,normal
-1.14,normal
-1.22,normal
-1.87,normal
-3.12,normal
-4.78,normal
-6.52,normal
-8.02,normal
-9.07,normal
-9.62,normal
-9.74,normal
-9.64,normal
-9.59,normal
-9.84,normal
-10.56,normal
-11.66,normal
-12.9,normal
-13.8,normal
-13.82,normal
-12.47,normal
-9.47,normal
-4.88,normal
-0.15,normal
-1.57,normal
-2.86,normal
-3.94,normal
-4.87,normal
-5.78,normal
-6.81,normal
-8.03,normal
-9.44,normal
-10.97,normal
-12.39,normal
-13.39,normal
-13.51,normal
-12.32,normal
-9.54,normal
-5.23,normal
0.13,normal
0.04,normal
-0.57,normal
-0.7,normal
-0.52,normal
-0.2,normal
0.05,normal
0.09,normal
-0.12,normal
-0.52,normal
-0.98,normal
-1.34,normal
-1.52,normal
-1.58,normal
-1.73,normal
-2.21,normal
-3.18,normal
-4.56,normal
-6.07,normal
-7.34,normal
-8.13,normal
-8.42,normal
-8.46,normal
-8.64,normal
-9.24,normal
-10.35,normal
-11.74,normal
-13.03,normal
-13.73,normal
-13.42,normal
-11.85,normal
-9.01,normal
-5.1,normal
-0.54,normal
-0.07,normal
-1.03,normal
-2.16,normal
-3.57,normal
-5.3,normal
-7.24,normal
-9.17,normal
-10.81,normal
-11.97,normal
-12.68,normal
-13.23,normal
-14.06,normal
-15.51,normal
-17.66,normal
-20.23,normal
-22.6,normal
-24.02,normal
-23.75,normal
-21.23,normal
-16.21,normal
-8.89,normal
0.0,normal
-1.74,normal
-4.63,normal
-7.71,normal
-10.57,normal
-12.85,normal
-14.43,normal
-15.47,normal
-16.36,normal
-17.49,normal
-19.15,normal
-21.36,normal
-23.86,normal
-26.24,normal
-27.96,normal
-28.45,normal
-27.12,normal
-23.55,normal
-17.62,normal
-9.68,normal
-0.63,normal
0.49,normal
0.45,normal
0.37,normal
0.13,normal
-0.27,normal
-0.74,normal
-1.22,normal
-1.66,normal
-2.16,normal
-2.89,normal
-4.05,normal
-5.71,normal
-7.73,normal
-9.79,normal
-11.49,normal
-12.5,normal
-12.69,normal
-12.24,normal
-11.54,normal
-11.05,normal
-11.19,normal
-12.14,normal
-13.85,normal
-16.02,normal
-18.13,normal
-19.45,normal
-19.18,normal
-16.58,normal
-11.26,normal
-3.47,normal
-0.5,normal
-1.35,normal
-1.81,normal
-2.03,normal
-2.27,normal
-2.8,normal
-3.67,normal
-4.8,normal
-5.96,normal
-6.96,normal
-7.72,normal
-8.25,normal
-8.62,normal
-8.89,normal
-9.14,normal
-9.45,normal
-9.95,normal
-10.76,normal
-11.95,normal
-13.42,normal
-14.83,normal
-15.67,normal
-15.35,normal
-13.4,normal
-9.62,normal
-4.21,normal
0.34,normal
-0.17,normal
-0.44,normal
-0.58,normal
-0.73,normal
-1.05,normal
-1.67,normal
-2.57,normal
-3.69,normal
-4.88,normal
-6.01,normal
-7.0,normal
-7.81,normal
-8.46,normal
-8.95,normal
-9.33,normal
-9.63,normal
-9.89,normal
-10.22,normal
-10.75,normal
-11.56,normal
-12.57,normal
-13.44,normal
-13.59,normal
-12.36,normal
-9.31,normal
-4.51,normal
0.49,normal
-0.03,normal
-0.71,normal
-1.55,normal
-2.54,normal
-3.63,normal
-4.84,normal
-6.16,normal
-7.52,normal
-8.75,normal
-9.62,normal
-9.95,normal
-9.71,normal
-9.08,normal
-8.39,normal
-8.0,normal
-8.12,normal
-8.77,normal
-9.77,normal
-10.84,normal
-11.7,normal
