A,label
-463.1,normal
-418.82,normal
-363.35,normal
-306.15,normal
-253.51,normal
-207.78,normal
-168.81,normal
-135.93,normal
-109.1,normal
-88.67,normal
-73.95,normal
-62.31,normal
-49.47,normal
-31.17,normal
-5.34,normal
-16.31,normal
-63.75,normal
-110.05,normal
-150.34,normal
-180.57,normal
-198.68,normal
-205.14,normal
-202.53,normal
-194.34,normal
-183.37,normal
-170.75,normal
-156.0,normal
-138.12,normal
-116.89,normal
-93.63,normal
-70.83,normal
-51.11,normal
-36.0,normal
-25.43,normal
-18.05,normal
-12.13,normal
-6.4,normal
-0.5,normal
-6.72,normal
-16.98,normal
-28.24,normal
-39.28,normal
-48.68,normal
-55.24,normal
-58.31,normal
-58.04,normal
-55.3,normal
-51.33,normal
-47.24,normal
-43.73,normal
-40.98,normal
-38.85,normal
-37.1,normal
-35.63,normal
-34.6,normal
-34.38,normal
-35.45,normal
-38.24,normal
-42.91,normal
-49.14,normal
-55.98,normal
-61.99,normal
-65.45,normal
-64.95,normal
-59.8,normal
-50.26,normal
-37.45,normal
-22.92,normal
-8.25,normal
-1.81,normal
-5.46,normal
-8.67,normal
-11.33,normal
-13.28,normal
-14.35,normal
-14.4,normal
-13.34,normal
-11.15,normal
-7.91,normal
-3.8,normal
0.39,normal
-0.16,normal
-0.84,normal
-1.72,normal
-2.83,normal
-4.31,normal
-6.33,normal
-9.04,normal
-12.44,normal
-16.28,normal
-20.06,normal
-23.15,normal
-24.95,normal
-24.95,normal
-22.89,normal
-18.7,normal
-12.63,normal
-5.21,normal
-12.42,normal
-76.41,normal
-148.13,normal
-223.24,normal
-297.22,normal
-365.52,normal
-423.44,normal
-466.29,normal
-490.39,normal
-494.46,normal
-480.84,normal
-455.39,normal
-425.59,normal
-397.8,normal
-374.81,normal
-354.96,normal
-333.39,normal
-304.85,normal
-266.65,normal
-220.39,normal
-171.37,normal
-126.12,normal
-89.31,normal
-61.55,normal
-39.42,normal
-17.57,normal
-25.48,normal
-60.38,normal
-83.38,normal
-87.41,normal
-69.31,normal
-30.32,normal
-28.55,normal
-64.67,normal
-99.15,normal
-131.21,normal
-161.53,normal
-191.83,normal
-223.93,normal
-258.87,normal
-296.4,normal
-335.38,normal
-374.85,normal
-414.89,normal
-456.76,normal
-501.68,normal
-548.86,normal
-593.94,normal
-629.05,normal
-644.97,normal
-634.58,normal
-595.83,normal
-532.51,normal
-452.57,normal
-364.7,normal
-275.2,normal
-186.85,normal
-100.35,normal
-16.93,normal
-25.49,normal
-90.91,normal
-153.57,normal
-213.51,normal
-271.4,normal
-328.67,normal
-386.5,normal
-444.28,normal
-498.56,normal
-543.8,normal
-574.55,normal
-588.02,normal
-585.37,normal
-571.05,normal
-550.43,normal
-527.6,normal
-504.33,normal
-480.76,normal
-456.76,normal
-432.55,normal
-408.21,normal
-382.51,normal
-352.49,normal
-314.56,normal
-266.9,normal
-211.61,normal
-155.11,normal
-106.07,normal
-71.88,normal
-55.6,normal
-54.62,normal
-62.03,normal
-69.56,normal
-70.78,normal
-62.76,normal
-45.81,normal
-21.86,normal
0.28,normal
-18.17,normal
-35.19,normal
-49.53,normal
-60.69,normal
-68.92,normal
-74.77,normal
-78.83,normal
-81.35,normal
-82.32,normal
-81.73,normal
-79.85,normal
-77.27,normal
-74.83,normal
-73.29,normal
-72.99,normal
-73.79,normal
-75.22,normal
-76.74,normal
-78.01,normal
-79.14,normal
-80.61,normal
-83.07,normal
-87.13,normal
-92.75,normal
-98.91,normal
-103.42,normal
-103.44,normal
-96.58,normal
-82.02,normal
-61.25,normal
-37.6,normal
-14.99,normal
-5.71,normal
-23.56,normal
-46.61,normal
-72.47,normal
-96.82,normal
-114.33,normal
-120.13,normal
-111.42,normal
-88.46,normal
-54.74,normal
-15.99,normal
0.25,normal
-18.18,normal
-36.15,normal
-51.15,normal
-61.94,normal
-68.47,normal
-71.35,normal
-71.41,normal
-69.72,normal
-67.72,normal
-66.99,normal
-68.24,normal
-70.08,normal
-68.77,normal
-59.55,normal
-39.21,normal
-8.49,normal
-8.64,normal
-28.21,normal
-44.58,normal
-57.26,normal
-64.6,normal
-64.47,normal
-55.62,normal
-38.75,normal
-16.61,normal
-7.08,normal
-38.35,normal
-67.83,normal
-96.78,normal
-125.71,normal
-154.36,normal
-182.22,normal
-209.56,normal
-238.14,normal
-270.96,normal
-311.52,normal
-362.89,normal
-427.09,normal
-504.46,normal
-592.98,normal
-687.52,normal
-779.67,normal
-858.73,normal
-914.03,normal
-937.96,normal
-928.12,normal
-887.73,normal
-823.76,normal
-744.12,normal
-655.19,normal
-561.09,normal
-464.45,normal
-367.87,normal
-274.59,normal
-187.9,normal
-109.79,normal
-40.12,normal
-11.28,normal
-75.63,normal
-140.04,normal
-201.47,normal
-254.89,normal
-293.89,normal
-313.02,normal
-310.4,normal
-288.59,normal
-250.82,normal
-201.52,normal
-144.74,normal
-83.69,normal
-20.54,normal
-56.07,normal
-107.03,normal
-133.98,normal
-142.98,normal
-137.88,normal
-125.17,normal
-111.67,normal
-103.83,normal
-105.42,normal
-115.86,normal
-131.07,normal
-146.1,normal
-155.2,normal
-153.67,normal
-141.54,normal
-122.2,normal
-100.34,normal
-79.63,normal
-61.99,normal
-48.85,normal
-41.74,normal
-42.24,normal
-49.58,normal
-62.01,normal
-76.37,normal
-89.61,normal
-99.47,normal
-105.02,normal
-107.37,normal
-108.61,normal
-111.41,normal
-117.72,normal
-128.91,normal
-144.85,normal
-163.65,normal
-181.41,normal
-189.83,normal
-182.79,normal
-158.23,normal
-120.08,normal
