A,label
3.43,stress
0.73,stress
5.27,stress
8.62,stress
10.85,stress
12.54,stress
14.04,stress
15.55,stress
17.04,stress
18.47,stress
19.73,stress
20.69,stress
21.16,stress
20.96,stress
20.09,stress
18.71,stress
17.24,stress
16.17,stress
15.88,stress
16.37,stress
17.31,stress
18.09,stress
18.1,stress
17.05,stress
15.01,stress
12.35,stress
9.52,stress
6.92,stress
4.67,stress
2.72,stress
0.92,stress
2.2,stress
6.79,stress
10.32,stress
12.88,stress
14.66,stress
15.89,stress
16.82,stress
17.58,stress
18.16,stress
18.53,stress
18.59,stress
18.33,stress
17.92,stress
17.47,stress
17.09,stress
16.83,stress
16.64,stress
16.42,stress
16.03,stress
15.35,stress
14.26,stress
12.83,stress
11.12,stress
9.27,stress
7.47,stress
5.84,stress
4.36,stress
2.95,stress
1.49,stress
1.76,stress
8.34,stress
13.7,stress
17.92,stress
21.25,stress
23.96,stress
26.28,stress
28.35,stress
30.22,stress
31.86,stress
33.15,stress
34.03,stress
34.49,stress
34.58,stress
34.39,stress
34.01,stress
33.47,stress
32.76,stress
31.9,stress
30.94,stress
29.97,stress
29.04,stress
28.13,stress
27.05,stress
25.55,stress
23.5,stress
20.97,stress
18.24,stress
15.71,stress
13.7,stress
12.37,stress
11.6,stress
11.15,stress
10.67,stress
9.84,stress
8.49,stress
6.54,stress
4.13,stress
1.51,stress
3.41,stress
6.81,stress
9.27,stress
10.37,stress
9.99,stress
8.28,stress
5.66,stress
2.67,stress
1.88,stress
7.08,stress
11.89,stress
17.13,stress
23.51,stress
31.16,stress
39.48,stress
47.34,stress
53.62,stress
57.64,stress
59.55,stress
60.07,stress
60.1,stress
60.18,stress
60.27,stress
59.94,stress
58.73,stress
56.5,stress
53.49,stress
50.2,stress
47.04,stress
44.14,stress
41.43,stress
38.7,stress
35.79,stress
32.65,stress
29.33,stress
25.93,stress
22.53,stress
19.13,stress
15.67,stress
12.07,stress
8.23,stress
4.24,stress
4.33,stress
11.0,stress
16.78,stress
21.15,stress
23.81,stress
24.75,stress
24.26,stress
22.85,stress
21.04,stress
19.2,stress
17.32,stress
15.04,stress
11.85,stress
7.36,stress
1.48,stress
5.44,stress
18.79,stress
31.02,stress
40.44,stress
46.04,stress
47.67,stress
45.98,stress
42.2,stress
37.61,stress
33.15,stress
29.17,stress
25.34,stress
21.07,stress
15.92,stress
9.91,stress
3.61,stress
3.82,stress
8.14,stress
12.26,stress
16.14,stress
19.79,stress
23.24,stress
26.43,stress
29.3,stress
31.76,stress
33.77,stress
35.28,stress
36.16,stress
36.25,stress
35.36,stress
33.37,stress
30.38,stress
26.68,stress
22.79,stress
19.21,stress
16.29,stress
14.16,stress
12.72,stress
11.69,stress
10.74,stress
9.64,stress
8.19,stress
6.31,stress
3.98,stress
1.28,stress
6.29,stress
11.43,stress
15.96,stress
20.06,stress
23.65,stress
26.38,stress
27.9,stress
27.96,stress
26.63,stress
24.34,stress
21.68,stress
